monument,monumentLabel,monumentDescription,type,typeLabel,typeDescription,sipa_id,idwlm,gps_coords,locationLabel,localidadeLabel,image
http://www.wikidata.org/entity/Q85126718,Igreja de Nossa Senhora do Rosário,igreja em Alferrarede,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,32090,,Point(-8.190278 39.479288),,Abrantes (São Vicente e São João) e Alferrarede,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Nossa%20Senhora%20do%20Ros%C3%A1rio%20%28Alferrarede%29%2006.jpg
http://www.wikidata.org/entity/Q85298073,Conjunto formado pela igreja e torre do antigo mosteiro de Vila Nova de Muia,"igreja em Ponte da Barca, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,3499,DGPC-74856,Point(-8.379941 41.800988),Vila Nova da Muía,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",http://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro%20de%20Vila%20Nova%20de%20Mu%C3%ADa%20-%20Portugal%20%287775546888%29.jpg
http://www.wikidata.org/entity/Q85298073,Conjunto formado pela igreja e torre do antigo mosteiro de Vila Nova de Muia,"igreja em Ponte da Barca, Portugal",http://www.wikidata.org/entity/Q44613,mosteiro,,3499,DGPC-74856,Point(-8.379941 41.800988),Vila Nova da Muía,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",http://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro%20de%20Vila%20Nova%20de%20Mu%C3%ADa%20-%20Portugal%20%287775546888%29.jpg
http://www.wikidata.org/entity/Q85332355,Q85332355,,http://www.wikidata.org/entity/Q371752,cruzeiro,monumento religioso,13608,,Point(-7.921192 40.677894),,Abraveses,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Abraveses%20-%20Portugal%20%2840542199461%29.jpg
http://www.wikidata.org/entity/Q85336521,Ponte de Fagilde,,http://www.wikidata.org/entity/Q12280,ponte,estrutura arquitetónica,2573,,Point(-7.820336 40.634451),,Povolide,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Fagilde%20-%20Portugal%20%28184850634%29.jpg
http://www.wikidata.org/entity/Q85336521,Ponte de Fagilde,,http://www.wikidata.org/entity/Q12280,ponte,estrutura arquitetónica,2573,,Point(-7.820336 40.634451),,Fornos de Maceira Dão,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Fagilde%20-%20Portugal%20%28184850634%29.jpg
http://www.wikidata.org/entity/Q85532052,Tribunal Judicial de Abrantes,tribunal em Abrantes,http://www.wikidata.org/entity/Q1137809,tribunal,edifício onde funcionam um ou mais tribunais e  serviços que lhes dão apoio,25005,,Point(-8.199587 39.459393),,Abrantes (São Vicente e São João) e Alferrarede,http://commons.wikimedia.org/wiki/Special:FilePath/Tribunal%20Judicial%20de%20Abrantes%2007.jpg
http://www.wikidata.org/entity/Q85633045,Solar dos Corte Real,,http://www.wikidata.org/entity/Q879050,solar,casa de origem de uma família nobre,12326,,Point(-7.53754 40.624128),,Fornos de Algodres,http://commons.wikimedia.org/wiki/Special:FilePath/Solar%20da%20Fam%C3%ADlia%20Corte%20Real%20-%20Fornos%20de%20Algodres%20-%20Portugal%20%282963258949%29.jpg
http://www.wikidata.org/entity/Q85761739,Forte da Carvalha,,http://www.wikidata.org/entity/Q1785071,forte,construção militar,34505,SIPA-34505,Point(-9.103636 38.972936),,São Tiago dos Velhos,http://commons.wikimedia.org/wiki/Special:FilePath/FortofCarvalha1.jpg
http://www.wikidata.org/entity/Q85761741,Forte de São Sebastião da Arruda,,http://www.wikidata.org/entity/Q1785071,forte,construção militar,34504,SIPA-34504,Point(-9.085937 38.969189),,Arruda dos Vinhos,http://commons.wikimedia.org/wiki/Special:FilePath/ForteCego2.jpg
http://www.wikidata.org/entity/Q86087824,Igreja Paroquial de Santo António das Areias,,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,28602,,Point(-7.349147 39.416038),,Santo António das Areias,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Santo%20Ant%C3%B3nio%20das%20Areias%20-%20Portugal%20%2849563841483%29.jpg
http://www.wikidata.org/entity/Q86442345,Chafariz da Praça Engenheiro Guilherme dos Santos,,http://www.wikidata.org/entity/Q483453,fontanário,peça arquitetônica que ejeta água,36189,SIPA-36189,Point(-8.585076332 40.004451751),,Redinha,http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20da%20Pra%C3%A7a%20Engenheiro%20Guilherme%20dos%20Santos%20-%20Redinha%20-%20Pombal%20-%20Distrito%20de%20Leiria%2002%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q86443494,Pelourinho de Chão de Couce,,http://www.wikidata.org/entity/Q241212,pelourinho,símbolo da autoridade local,27128,DGPC-13315935,Point(-8.369725 39.892643),,Chão de Couce,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Ch%C3%A3o%20de%20Couce%20em%202022.jpg
http://www.wikidata.org/entity/Q86461808,Capela de Santo António de Requeixo,,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",61,,Point(-8.296933 41.629257),,São João de Rei,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Santo%20Ant%C3%B3nio%20%28S%C3%A3o%20Jo%C3%A3o%20de%20Rei%29%20%282%29.jpg
http://www.wikidata.org/entity/Q86534509,Edifícios que compõem o Largo António Lopes,,http://www.wikidata.org/entity/Q66626342,conjunto urbano,,28174,DGPC-18264451,Point(-8.270441 41.575093),,Póvoa de Lanhoso,http://commons.wikimedia.org/wiki/Special:FilePath/Asilo%20Arlindo%20Lopes%20-%20P%C3%B3voa%20de%20Lanhoso%20-%20Portugal%20%284031810166%29.jpg
http://www.wikidata.org/entity/Q86538541,Casa e quinta da Ribeira,,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,36293,DGPC-25330063,Point(-8.340147972 41.473007202),,Ponte,http://commons.wikimedia.org/wiki/Special:FilePath/Gate%20in%20Ponte%20Guimar%C3%A3es.jpg
http://www.wikidata.org/entity/Q86538541,Casa e quinta da Ribeira,,http://www.wikidata.org/entity/Q25339974,quinta,designação de propriedade rural em Portugal,36293,DGPC-25330063,Point(-8.340147972 41.473007202),,Ponte,http://commons.wikimedia.org/wiki/Special:FilePath/Gate%20in%20Ponte%20Guimar%C3%A3es.jpg
http://www.wikidata.org/entity/Q86660479,Lapa de Meruge,,http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,36306,DGPC-28347173,Point(-8.139374 40.640954),,Cambra e Carvalhal de Vermilhas,http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%B3lmen%20da%20Lapa%20de%20Meruge.jpg
http://www.wikidata.org/entity/Q86731915,Câmara Municipal de Lagos,antiga câmara municipal de Lagos,http://www.wikidata.org/entity/Q65177565,antiga câmara municipal,edifício que foi usado anteriormente como câmara municipal,1309,,Point(-8.672752 37.102895),,São Gonçalo de Lagos,http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A2mara%20Municipal%20de%20Lagos%20-%20Portugal%20%281634207177%29.jpg
http://www.wikidata.org/entity/Q86739270,Hospedaria Velha das Caldas de Monchique,,http://www.wikidata.org/entity/Q1558858,hospedaria,,17061,,Point(-8.554457 37.285392),,Monchique,http://commons.wikimedia.org/wiki/Special:FilePath/Hospedaria%20Velha%205%20-%20Caldas%20de%20Monchique%20-%2001.02.2020.jpg
http://www.wikidata.org/entity/Q86739594,Hospital Termal das Caldas de Monchique,,http://www.wikidata.org/entity/Q9294168,caldas,,17062,,Point(-8.554457 37.285392),,Monchique,http://commons.wikimedia.org/wiki/Special:FilePath/Hotel%20Termal%203%20-%20Caldas%20de%20Monchique%20-%2001.02.2020.jpg
http://www.wikidata.org/entity/Q86739594,Hospital Termal das Caldas de Monchique,,http://www.wikidata.org/entity/Q64578911,antigo hospital,,17062,,Point(-8.554457 37.285392),,Monchique,http://commons.wikimedia.org/wiki/Special:FilePath/Hotel%20Termal%203%20-%20Caldas%20de%20Monchique%20-%2001.02.2020.jpg
http://www.wikidata.org/entity/Q86841207,Ponte do Arco,,http://www.wikidata.org/entity/Q12280,ponte,estrutura arquitetónica,315,,Point(-8.230388888 41.394583333),,Pombeiro de Ribavizela,http://commons.wikimedia.org/wiki/Special:FilePath/Caminhos%20Medievais%20IV%20%2849589913657%29.jpg
http://www.wikidata.org/entity/Q86841207,Ponte do Arco,,http://www.wikidata.org/entity/Q12280,ponte,estrutura arquitetónica,315,,Point(-8.230388888 41.394583333),,Serzedo,http://commons.wikimedia.org/wiki/Special:FilePath/Caminhos%20Medievais%20IV%20%2849589913657%29.jpg
http://www.wikidata.org/entity/Q86866319,Igreja Paroquial de Parada do Bouro,"Igreja em Parada de Bouro, Vieira do Minho.",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,29056,,Point(-8.245863 41.648826),,Parada de Bouro,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Parada%20de%20Bouro%20%281%29.jpg
http://www.wikidata.org/entity/Q86866319,Igreja Paroquial de Parada do Bouro,"Igreja em Parada de Bouro, Vieira do Minho.",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,29056,,Point(-8.245863 41.648826),,Vieira do Minho,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Parada%20de%20Bouro%20%281%29.jpg
http://www.wikidata.org/entity/Q86971902,Igreja Paroquial de Santa Cruz,igreja localizada no Barreiro,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,6626,,Point(-9.077071 38.664405),,Barreiro e Lavradio,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Santa%20Cruz%20-%20Barreiro%20-%20Portugal%20%2849591154631%29.jpg
http://www.wikidata.org/entity/Q87008754,Torre de Fonte Arcada,,http://www.wikidata.org/entity/Q376,relógio,instrumento que diz as horas,6665,,Point(-7.522488 40.964586),,Fonte Arcada e Escurquela,http://commons.wikimedia.org/wiki/Special:FilePath/Antiga%20Capela%20de%20Santo%20Ant%C3%B3nio%20-%20Fonte%20Arcada%20-%20Portugal%20%2825086404926%29.jpg
http://www.wikidata.org/entity/Q87008754,Torre de Fonte Arcada,,http://www.wikidata.org/entity/Q12518,torre,estrutura com altura maior do que a largura,6665,,Point(-7.522488 40.964586),,Fonte Arcada e Escurquela,http://commons.wikimedia.org/wiki/Special:FilePath/Antiga%20Capela%20de%20Santo%20Ant%C3%B3nio%20-%20Fonte%20Arcada%20-%20Portugal%20%2825086404926%29.jpg
http://www.wikidata.org/entity/Q87008754,Torre de Fonte Arcada,,http://www.wikidata.org/entity/Q947103,atalaia,,6665,,Point(-7.522488 40.964586),,Fonte Arcada e Escurquela,http://commons.wikimedia.org/wiki/Special:FilePath/Antiga%20Capela%20de%20Santo%20Ant%C3%B3nio%20-%20Fonte%20Arcada%20-%20Portugal%20%2825086404926%29.jpg
http://www.wikidata.org/entity/Q87142628,Capela de Santa Bárbara,,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",23534,,Point(-7.837255 41.46858),,Cerva e Limões,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Santa%20Barbara%20de%20Cerva%20%288064538702%29.jpg
http://www.wikidata.org/entity/Q87143738,Capela de Nossa Senhora da Guia,,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",12160,,Point(-7.766862 41.53315),,Santa Marinha,http://commons.wikimedia.org/wiki/Special:FilePath/Cruz%20-%20Ribeira%20de%20Pena%20-%20Portugal%20%28389125035%29.jpg
http://www.wikidata.org/entity/Q87143772,Cruzeiro dos Centenários de Ribeira de Pena,,http://www.wikidata.org/entity/Q371752,cruzeiro,monumento religioso,22719,,Point(-7.793464 41.519882),,Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega,http://commons.wikimedia.org/wiki/Special:FilePath/Cruzeiro%20da%20Independ%C3%AAncia%20-%20Ribeira%20de%20Pena%20-%20Portugal%20%282401970940%29.jpg
http://www.wikidata.org/entity/Q87348915,Parque das Termas dos Cucos,,http://www.wikidata.org/entity/Q22698,parque,espaço aberto para recreação ou conservação,6345,SIPA-6345,Point(-9.241408 39.091309),,"Santa Maria, São Pedro e Matacães",http://commons.wikimedia.org/wiki/Special:FilePath/Jardim%20das%20Termas%20dos%20Cucos%20-%20Torres%20Vedras%20-%20Portugal%20%28142626288%29.jpg
http://www.wikidata.org/entity/Q87354298,Igreja Paroquial de Soengas,,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,29216,,Point(-8.19214 41.64626),,Caniçada e Soengas,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Soengas%20%286%29.jpg
http://www.wikidata.org/entity/Q87354508,Igreja Paroquial de Serzedelo,,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,31154,,Point(-8.22222 41.617946),,Serzedelo,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Serzedelo%20%286%29.jpg
http://www.wikidata.org/entity/Q87354986,Igreja Paroquial de Piódão,,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,32385,,Point(-7.824699 40.229179),,Piódão,http://commons.wikimedia.org/wiki/Special:FilePath/Aldeia%20Historica%20do%20Piodao-2.jpg
http://www.wikidata.org/entity/Q87355522,Capela de Nossa Senhora dos Prazeres (Parada de Bouro),,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",29058,,Point(-8.239392 41.646073),,Parada de Bouro,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20Parada%20de%20Bouro%20%281%29.jpg
http://www.wikidata.org/entity/Q87410564,Capela de Santa Helena,,http://www.wikidata.org/entity/Q29553,santuário,lugar sagrado,14879,,Point(-7.794671 41.001682),,Tarouca e Dálvares,http://commons.wikimedia.org/wiki/Special:FilePath/Santu%C3%A1rio%20de%20Santa%20Helena%20da%20Cruz%20-%20Portugal%20%2849629608448%29.jpg
http://www.wikidata.org/entity/Q87410564,Capela de Santa Helena,,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",14879,,Point(-7.794671 41.001682),,Tarouca e Dálvares,http://commons.wikimedia.org/wiki/Special:FilePath/Santu%C3%A1rio%20de%20Santa%20Helena%20da%20Cruz%20-%20Portugal%20%2849629608448%29.jpg
http://www.wikidata.org/entity/Q87412231,Edifício da Antiga Garagem em Aveiro,,http://www.wikidata.org/entity/Q22733,garagem,,6454,,Point(-8.653636 40.637682),,Glória e Vera Cruz,
http://www.wikidata.org/entity/Q87412231,Edifício da Antiga Garagem em Aveiro,,http://www.wikidata.org/entity/Q27686,hotel,edifício licenciado para albergar pessoas de forma temporária,6454,,Point(-8.653636 40.637682),,Glória e Vera Cruz,
http://www.wikidata.org/entity/Q87422774,Pelourinho de Sul,,http://www.wikidata.org/entity/Q241212,pelourinho,símbolo da autoridade local,4998,SIPA-4998,Point(-8.041998 40.834782),,Sul,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Sul%20-%20Portugal%20%286743681473%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q87452953,Cruzeiro da Senhora da Piedade,"Cruzeiro em Gondoriz, Arcos de Valdevez",http://www.wikidata.org/entity/Q2309609,cruzeiro,"Cruz monumental, normalmente perto de caminhos",3466,,Point(-8.4198 41.890941),,Gondoriz,http://commons.wikimedia.org/wiki/Special:FilePath/Cruzeiro%20de%20Nossa%20Senhora%20da%20Piedade%20-%20Gondoriz%20-%20Portugal%20%2831484275967%29.jpg
http://www.wikidata.org/entity/Q87453255,Cruzeiro de Sistelo,"Cruzeiro em Sistelo, Arcos de Valdevez",http://www.wikidata.org/entity/Q2309609,cruzeiro,"Cruz monumental, normalmente perto de caminhos",22455,SIPA-22455,Point(-8.37412 41.973708),,Sistelo,http://commons.wikimedia.org/wiki/Special:FilePath/Sistelo%20%284%29.jpg
http://www.wikidata.org/entity/Q87454445,Aqueduto do Mosteiro de São Cristóvão de Lafões,,http://www.wikidata.org/entity/Q474,aqueduto,,33912,SIPA-33912,Point(-8.173245 40.763051),,Santa Cruz da Trapa e São Cristóvão de Lafões,http://commons.wikimedia.org/wiki/Special:FilePath/Aqueduto%20mosteiro%20s%20cristovao%2001.jpg
http://www.wikidata.org/entity/Q87461226,Palácio dos Duques de Loulé,,http://www.wikidata.org/entity/Q16560,palácio,edifício,22649,DGPC-4304704,Point(-9.417154 38.699816),,Cascais e Estoril,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20do%20Duque%20de%20Loul%C3%A9.jpg
http://www.wikidata.org/entity/Q87461621,Casa Lencastre,"casa em Cascais, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,22903,DGPC-4304572,Point(-9.417302 38.700394),,Cascais e Estoril,http://commons.wikimedia.org/wiki/Special:FilePath/Cascais%2C%20coastal%20town%20%2841800754525%29.jpg
http://www.wikidata.org/entity/Q87463169,Chalet Leitão,,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,22647,SIPA-22647,Point(-9.420075 38.695698),,Cascais e Estoril,http://commons.wikimedia.org/wiki/Special:FilePath/Cascais%20IMG%205791%20%2820933975348%29.jpg
http://www.wikidata.org/entity/Q114640644,Ermida de São Sebastião,,http://www.wikidata.org/entity/Q56750657,ermida,"tipo de edificação religiosa, local de culto, pequeno como uma capela, geralmente localizado em áreas desabitadas.  igreja ou capela de pequena dimensão, normalmente localizada fora das povoações ou em lugares ermos",31600,,Point(-7.890634059 37.152786254),,São Brás de Alportel,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Sebasti%C3%A3o%20-%20S%C3%A3o%20Br%C3%A1s%20de%20Alportel%20-%20Portugal%20%2852411426455%29.jpg
http://www.wikidata.org/entity/Q114640886,Igreja Paroquial de Ferragudo,,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,24136,,Point(-8.521981 37.123382),,Ferragudo,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Ferragudo%20-%20Portugal%20%2852410771616%29.jpg
http://www.wikidata.org/entity/Q114661592,Igreja de Senhor Jesus dos Passos,igreja no Castelo de Arraiolos,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,34478,,Point(-7.988028 38.725672),,Arraiolos,http://commons.wikimedia.org/wiki/Special:FilePath/Church%20right-smack%20at%20the%20middle%20of%20Castle%27s%20walls.jpg
http://www.wikidata.org/entity/Q114681401,Igreja Paroquial de Salir do Porto,Igreja setecentista em Salir do Porto,http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,24730,,Point(-9.153811 39.497261),,Tornada e Salir do Porto,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Igreja%20Paroquial%20de%20Salir%20do%20Porto.jpg
http://www.wikidata.org/entity/Q114681637,Ruínas da Capela de Santana,"Ruínas de Capela quinhentista, posteriormente reconstruída em 2021",http://www.wikidata.org/entity/Q109607,ruína,,3323,,Point(-9.145818 39.508761),,Tornada e Salir do Porto,http://commons.wikimedia.org/wiki/Special:FilePath/Salir%20e%20S.%20Martinho%20do%20Porto%20%28Portugal%295.jpg
http://www.wikidata.org/entity/Q114688578,Capela de Santo António da Neve,capela em Castanheira de Pera,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",3285,SIPA-3285,Point(-8.162585 40.077256),,Castanheira de Pera e Coentral,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Capela%20de%20Santo%20Ant%C3%B3nio%20da%20Neve.jpg
http://www.wikidata.org/entity/Q114703671,Alminha de Alcaria,"Alminha no sopé da Serra de Aire, edificada em 1895",http://www.wikidata.org/entity/Q3395121,alminhas,,25309,,Point(-8.796765 39.571775),,Alvados e Alcaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20distante%20da%20Alminha%20de%20Alcaria.jpg
http://www.wikidata.org/entity/Q114703837,Capela de São Silvestre,"Capela edificada em 1633, primeiramente dedicada a Santo António, após ampliação em 1868, passou a ser dedicada a São Silvestre",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",10101,,Point(-8.794253 39.572492),,Alvados e Alcaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Capela%20de%20S%C3%A3o%20Silvestre.jpg
http://www.wikidata.org/entity/Q114703884,Casa Alpendrada de Alvados,Casa edificada em 1737 com entrada em alpendre,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,10097,,Point(-8.769028452 39.549317108),,Alvados e Alcaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Casa%20Alpendrada%20de%20Alvados.jpg
http://www.wikidata.org/entity/Q114703950,Casa Rural no Sitio da Barreira,"Casa de dois pisos, situada em Alcaria edificada em 1639",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,10100,,Point(-8.785521775 39.571324271),,Alvados e Alcaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aproximada%20da%20Casa%20Rural%20no%20Sitio%20da%20Barreira.jpg
http://www.wikidata.org/entity/Q114704055,Igreja Paroquial de Alcaria,"Igreja seiscentista, ampliada em 1741, dedicada a Nossa Senhora dos Prazeres",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,10102,,Point(-8.789511 39.573216),,Alvados e Alcaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Igreja%20Paroquial%20de%20Alcaria.jpg
http://www.wikidata.org/entity/Q114704111,Ponte Celta,"Ponte provavelmente edificada na época do ferro, em Alcaria",http://www.wikidata.org/entity/Q12280,ponte,estrutura arquitetónica,10114,,Point(-8.79142 39.572528),,Alvados e Alcaria,http://commons.wikimedia.org/wiki/Special:FilePath/Perspetiva%20da%20Ponte%20Celta.jpg
http://www.wikidata.org/entity/Q114705382,Adega em Alcobaça,"Edifícios edificados em 1875 para uso de adega, convertidos em Museu em 1986",http://www.wikidata.org/entity/Q22995,adega,,25396,,Point(-8.965397 39.547738),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20do%20Museu%20Nacional%20do%20Vinho.jpg
http://www.wikidata.org/entity/Q114705382,Adega em Alcobaça,"Edifícios edificados em 1875 para uso de adega, convertidos em Museu em 1986",http://www.wikidata.org/entity/Q33506,museu,"instituição que conserva artefatos de importância científica, artística, cultural ou histórica",25396,,Point(-8.965397 39.547738),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20do%20Museu%20Nacional%20do%20Vinho.jpg
http://www.wikidata.org/entity/Q114705483,Azenha junto à Cerâmica Rosa,"Azenha em ruína junto ao Rio Alcobaça, nas imediações da Cerâmica Rosa",http://www.wikidata.org/entity/Q109607,ruína,,29985,,Point(-8.981652 39.5544),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Al%C3%A7ado%20posterior%20da%20Azenha%20junto%20%C3%A0%20Cer%C3%A2mica%20Rosa.jpg
http://www.wikidata.org/entity/Q114705483,Azenha junto à Cerâmica Rosa,"Azenha em ruína junto ao Rio Alcobaça, nas imediações da Cerâmica Rosa",http://www.wikidata.org/entity/Q185187,moinho de água,moinho movido a água,29985,,Point(-8.981652 39.5544),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Al%C3%A7ado%20posterior%20da%20Azenha%20junto%20%C3%A0%20Cer%C3%A2mica%20Rosa.jpg
http://www.wikidata.org/entity/Q114705817,Bairro em Alcobaça C.E.,Bairro de habitação económica construído pelo Fundo de Fomento da Habitação em 1971,http://www.wikidata.org/entity/Q16837104,bairro,comunidade ou região dentro de uma cidade ou município lusófonos,31062,,Point(-8.973198 39.554293),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BAltiplas%20edifica%C3%A7%C3%B5es%20de%20dois%20pisos%20com%20mesmo%20estilo%20no%20no%20Bairro%20em%20Alcoba%C3%A7a%20C.E.jpg
http://www.wikidata.org/entity/Q114705982,Capela de Santa Ana,Capela oitocentista dedicada a Santa Ana,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",3332,,Point(-8.982579 39.558813),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Capela%20de%20Santa%20Ana%2C%20sendo%20que%20a%20porta%20de%20entrada%20j%C3%A1%20est%C3%A1%20a%20uma%20cota%20abaixo%20da%20Rua%20Frei%20Fortunato.jpg
http://www.wikidata.org/entity/Q114705999,Casa da Cerca do Colégio,Casa abastada oitocentista situada a sul do Mosteiro de Alcobaça,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,25389,SIPA-25389,Point(-8.980045 39.546802),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20para%20Casa%20da%20Cerca%20do%20Col%C3%A9gio%20do%20largo%20do%20Mosteiro%20de%20Alcoba%C3%A7a.jpg
http://www.wikidata.org/entity/Q114706016,Casa da Família Oliveira,Palacete oitocentista junto ao Rio Alcoa e próximo da Capela de Nossa Senhora da Conceição,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,16226,SIPA-16226,Point(-8.978525 39.550827),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Enquadramento%20da%20Casa%20da%20Fam%C3%ADlia%20Oliveira%20junto%20%C3%A0%20Rua%20Dr.%20Jos%C3%A9%20Nascimento%20e%20Sousa.jpg
http://www.wikidata.org/entity/Q114706025,Casa da Família Serrano,"Casa oitocentista de dois pisos, situada na proximidade do Mosteiro de Alcobaça",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,1415,SIPA-1415,Point(-8.980692 39.549008),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20da%20Casa%20da%20Fam%C3%ADlia%20Serrano.jpg
http://www.wikidata.org/entity/Q114706025,Casa da Família Serrano,"Casa oitocentista de dois pisos, situada na proximidade do Mosteiro de Alcobaça",http://www.wikidata.org/entity/Q213441,loja,estabelecimento comercial,1415,SIPA-1415,Point(-8.980692 39.549008),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20da%20Casa%20da%20Fam%C3%ADlia%20Serrano.jpg
http://www.wikidata.org/entity/Q114708277,Casa dos Magistrados,"Casa desenhada por Santa Rita e edificada em 1932, destinada a albergar magistrados deslocados",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,16230,,Point(-8.982404 39.547423),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Casa%20dos%20Magistrados.jpg
http://www.wikidata.org/entity/Q114708277,Casa dos Magistrados,"Casa desenhada por Santa Rita e edificada em 1932, destinada a albergar magistrados deslocados",http://www.wikidata.org/entity/Q1021290,escola de música,escola vocacionada para o ensino de música,16230,,Point(-8.982404 39.547423),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Casa%20dos%20Magistrados.jpg
